"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"43401",1,0,1,16,1,12,1944,NA,2420,50,27368.390625,6454,0,1,65327.359375,23,2,NA,9,0,NA,NA,0,0,4,2,0,1,1,0
"43404",0,0,1,14,9,10,1963,34,221,30,4508,6069,3,1,88466.28125,3,2,14,16,138456.78125,3862.38989257812,0,0,0,2,13,0,1,NA,1
"43413",0,0,1,12,12,8,1960,22,280,33,6762,5136,4,1,154052.84375,6,1,12,12,104762.703125,0,0,0,0,2,22,0,0,NA,1
"43428",1,0,1,15,5,12,1961,4,1542,32,20125,2914,0,1,79715.9296875,3,1,15,17,101426.78125,28980,0,0,0,4,4,0,1,1,0
"43463",0,0,1,12,1,10,1960,42,1729,34,12878.3896484375,6057,0,1,65969.75,15,1,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"43476",0,0,1,14,6,8,1962,34,0,32,0,11805,1,1,35418.390625,5,3,NA,NA,NA,NA,NA,NA,0,2,34,1,0,NA,1
"43488",1,0,1,12,4,12,1949,NA,3360,45,78888.390625,6489,2,1,138063.9375,18,2,12,12,0,0,0,0,0,2,24,0,1,1,0
"43511",0,0,1,16,8,11,1964,37,2068,29,44237.96875,4028,0,1,95962.4375,5,2,12,NA,NA,25758.390625,0,NA,0,1,37,0,1,NA,1
"43512",0,0,1,12,12,10,1959,5,1960,34,27991.4609375,6893,4,NA,27993.0703125,9,1,14,8,20286,4830,0,0,0,2,40,0,1,NA,1
"43522",1,0,1,14,9,13,1945,NA,NA,48,NA,7193,0,NA,67616.78125,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,0
"43532",1,0,1,15,10,12,1957,29,2205,36,127188.390625,4054,3,1,128070.671875,6,2,12,NA,NA,0,0,NA,0,1,31,0,1,1,0
"43544",1,0,1,14,9,12,1968,43,2040,25,28980,6724,1,1,36460.05859375,8,1,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"43569",0,0,1,12,1,10,1967,31,1280,27,19318.390625,5294,0,NA,64398.390625,6,3,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"43577",1,0,1,12,4,10,1947,NA,2940,47,0,12499,2,1,128164.046875,19,1,NA,9,0,NA,NA,0,0,4,46,0,1,1,0
"43585",1,0,1,16,3,8,1965,24,NA,29,NA,4930,0,0,66956.6796875,NA,NA,13,16,61178.390625,0,0,0,1,2,24,NA,NA,NA,0
"43588",1,0,1,14,4,10,1955,42,2480,39,53128.390625,6056,3,1,55058.78125,12,2,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"43590",0,0,1,12,4,9,1938,NA,1880,56,33256.16015625,6761,0,1,92819.71875,30,3,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"43593",0,0,1,14,11,11,1959,6,0,34,0,6293,1,1,74367.5078125,7,3,13,12,0,45883.390625,0,0,0,1,6,0,0,NA,1
"43604",1,0,1,12,3,10,1948,NA,2100,45,45078.390625,5156,2,1,74034.2421875,22,1,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"43606",0,0,1,12,11,8,1943,NA,1250,50,33256.16015625,2530,0,1,137154.296875,3,1,10,NA,NA,0,0,NA,0,1,29,0,1,NA,1
"43627",0,0,1,16,4,13,1954,12,988,41,8048.39013671875,2529,3,1,102342.8671875,11,1,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"43644",1,NA,NA,12,4,12,1969,32,0,25,0,5200,0,0,31927.91015625,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,1,1,NA,1
"43648",1,0,1,12,1,8,1969,34,NA,25,NA,12397,0,1,51597.28125,NA,NA,12,16,136846.78125,30588.390625,0,0,0,2,34,0,1,NA,0
"43651",1,0,1,17,5,11,1958,20,2178,36,70838.390625,4220,0,1,129196.0625,10,2,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"43656",1,0,1,12,2,9,1934,NA,2000,60,35418.390625,4952,0,1,53930.171875,34,3,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"43681",1,0,1,13,12,12,1968,13,2800,25,53450.390625,6291,0,1,80820.390625,5,2,12,16,70033.390625,25293.099609375,0,0,0,2,13,0,1,1,0
"43713",1,0,1,12,11,9,1961,13,2209,32,59557.12109375,6016,1,1,92006.671875,14,1,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"43726",1,0,1,14,7,10,1959,12,2333,34,33808.390625,4118,0,1,70270.0625,6,4,12,15,11827.0595703125,40256.44140625,0,0,0,3,41,0,1,1,0
"43731",1,0,1,14,3,10,1952,24,3194,42,53128.390625,12041,1,1,67616.78125,15,2,NA,8,19318.390625,NA,NA,0,0,2,24,0,1,1,0
"43734",0,1,0,15,8,10,1965,21,28,28,127.190002441406,6274,2,1,610.190002441406,2,3,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"43735",0,1,0,12,5,7,1935,NA,2040,59,133847.34375,12246,0,1,199826.765625,31,3,11,NA,NA,0,0,NA,0,3,23,0,1,NA,1
"43745",0,0,1,15,5,10,1952,16,2000,42,32198.390625,12028,2,NA,148203.71875,23,1,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"43747",1,0,1,17,12,10,1957,14,2016,36,99818.390625,4782,2,1,156176.4375,5,1,12,12,24327.099609375,0,0,0,0,2,26,0,1,1,0
"43762",0,0,1,12,10,11,1958,34,2040,35,25280.220703125,11764,3,1,73578.609375,3,2,13,10,28980,32198.390625,0,0,0,4,5,0,1,NA,1
"43766",0,0,1,12,6,8,1967,26,0,26,0,2751,0,NA,30031.330078125,NA,NA,NA,NA,NA,NA,NA,NA,0,2,26,NA,NA,NA,1
"43784",1,0,1,12,7,8,1948,NA,NA,48,NA,6029,1,NA,22572.19921875,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0
"43790",1,0,1,17,6,11,1944,NA,2090,49,82108.390625,6675,3,1,131374.390625,22,1,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"43791",1,1,0,16,9,8,1956,9,NA,37,NA,7089,3,1,45851.19140625,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,1,NA,0,0
"43800",1,0,1,17,3,12,1946,NA,2490,48,148116.78125,2568,2,1,206876.953125,21,1,17,17,0,0,0,0,0,4,46,0,1,1,0
"43805",1,0,1,12,5,11,1954,6,2550,39,104648.390625,5978,2,1,104648.390625,18,2,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"43821",1,0,1,16,8,13,1948,NA,0,45,0,4797,5,1,27766.060546875,2,3,NA,NA,NA,NA,NA,NA,0,6,29,1,0,1,0
"43829",0,1,0,12,3,7,1964,9,2152,30,17386.390625,12609,3,0,17787.279296875,5,3,8,NA,NA,0,0,NA,0,3,9,0,1,1,0
"43837",0,0,1,17,7,7,1944,NA,0,49,0,5664,2,1,163894.78125,10,3,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"43869",1,0,1,12,1,10,1961,3,2245,33,27368.390625,6943,2,1,122815.6328125,15,3,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"43875",1,1,0,16,2,0,1958,17,2800,36,43468.390625,6948,0,0,49908.390625,10,1,NA,NA,NA,NA,NA,NA,0,4,27,0,1,1,0
"43893",0,0,1,11,4,7,1967,13,1125,27,42822.78125,6536,1,0,49034.16015625,5,5,11,11,0,11270,0,0,0,2,13,0,1,1,0
"43894",0,0,1,15,3,11,1963,13,0,31,0,5668,3,1,69228.390625,6,1,NA,12,16100,NA,NA,0,0,2,13,0,0,NA,1
"43895",0,0,1,12,9,6,1966,21,1664,27,11270,6136,2,NA,38636.78125,NA,3,9,NA,NA,0,0,NA,0,2,21,0,1,NA,1
"43897",1,0,1,11,1,11,1954,29,2450,40,0,5349,0,1,64845.96875,23,2,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"43899",1,0,1,15,2,NA,1960,4,NA,34,NA,565,1,NA,50592.640625,NA,NA,12,12,0,0,0,0,0,4,4,1,1,NA,0
"43924",1,0,1,17,1,11,1968,3,2116,26,34130.390625,16857,1,0,34130.390625,7,3,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"43927",1,0,1,15,6,8,1938,NA,1840,56,80498.390625,6207,0,1,165686.703125,39,3,NA,NA,NA,NA,NA,NA,0,4,2,0,0,1,0
"43974",1,0,1,17,10,8,1957,23,1750,36,144896.78125,7180,1,1,145861.171875,1,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"43990",1,0,1,12,2,8,1961,5,2032,33,4023.38989257812,16014,0,1,77112.5625,15,1,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"44001",0,1,0,13,11,9,1945,NA,0,48,0,12614,1,0,5164.8798828125,NA,2,NA,NA,NA,NA,NA,NA,0,2,12,0,0,1,0
"44033",0,0,1,13,1,7,1967,14,1750,27,33624.8515625,4869,0,1,105168.421875,6,2,12,12,0,61178.390625,0,0,0,2,14,0,1,NA,1
"44076",1,0,1,15,1,11,1953,3,0,42,0,4936,0,NA,87743.390625,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"44118",1,0,1,12,3,13,1955,37,867,39,16100,2934,3,1,58853.55078125,12,1,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"44161",1,0,1,12,1,9,1934,NA,0,60,2415,6188,0,1,81895.8671875,33,4,NA,NA,NA,NA,NA,NA,0,3,9,0,0,1,0
"44162",0,0,1,17,5,10,1964,31,1960,29,46690,4588,1,1,86616.390625,3,1,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"44197",0,0,1,16,12,13,1946,NA,1880,47,85328.390625,12374,0,1,117528.390625,18,1,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"44201",1,0,1,17,6,13,1968,5,1936,26,44434.390625,4964,0,0,44434.390625,8,1,12,16,101426.78125,0,0,0,0,4,5,0,1,1,0
"44233",1,0,1,12,12,12,1957,45,2300,36,28980,15553,0,1,28980,19,3,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"44245",1,0,1,14,2,10,1960,45,2387,34,59729.390625,7208,1,1,61378.03125,7,1,10,NA,NA,19318.390625,0,NA,0,3,45,0,1,1,0
"44249",0,0,1,17,4,10,1951,31,2150,43,97240.78125,6470,0,1,142866.5625,22,3,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"44297",0,0,1,12,6,8,1948,NA,1050,46,10785.3896484375,12354,1,1,44191.28125,24,4,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"44304",0,0,1,12,4,9,1965,32,0,29,0,7028,1,1,48940.78125,4,2,10,10,0,6438.39013671875,0,0,0,3,32,0,0,NA,1
"44319",1,0,1,14,1,8,1936,NA,2480,58,43468.390625,4706,0,1,66483.34375,31,1,NA,NA,NA,NA,NA,NA,0,2,33,0,1,1,0
"44340",1,0,1,17,7,11,1949,NA,1952,44,107061.78125,7239,5,1,121632.28125,17,1,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"44351",0,0,1,12,6,8,1963,12,2700,30,30989.279296875,5995,2,1,76524.90625,4,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"44365",1,0,1,12,4,9,1951,23,4147,43,57475.390625,12244,0,1,82873.140625,15,2,8,NA,NA,0,0,NA,0,3,23,0,1,1,0
"44394",0,0,1,12,12,8,1959,31,1664,34,33256.16015625,4478,3,1,162052.9375,7,1,12,16,144896.78125,86534.28125,0,0,0,1,31,0,1,NA,1
"44416",0,0,1,14,11,2,1955,3,2250,38,24148.390625,6714,0,1,44273.390625,17,2,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"44423",0,0,1,14,9,9,1961,4,0,32,0,2973,1,1,67624.828125,3,1,17,NA,NA,44237.96875,0,NA,0,4,4,1,0,NA,1
"44439",1,0,1,12,10,10,1958,31,2020,35,45078.390625,5294,0,1,64398.390625,8,2,11,12,10463.3896484375,33256.16015625,0,0,0,3,9,0,1,1,0
"44451",1,1,0,12,6,8,1966,3,NA,27,0,5603,1,NA,27183.240234375,NA,NA,8,NA,NA,0,0,NA,0,3,3,0,0,NA,0
"44463",1,0,1,15,4,7,1952,21,1885,42,61983.390625,12575,0,1,111523.09375,15,2,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"44466",0,0,1,17,3,11,1955,14,600,39,19318.390625,5965,0,1,90126.1875,15,3,NA,12,24148.390625,NA,NA,0,0,2,22,0,1,NA,1
"44490",0,0,1,16,8,12,1956,20,0,37,0,4315,2,1,152549.109375,5,2,16,17,201246.78125,2415,0,0,0,1,20,0,0,NA,1
"44497",1,0,1,17,3,12,1948,NA,2057,46,101426.78125,4475,2,1,230296.015625,14,1,12,12,NA,0,0,0,0,2,34,0,1,1,0
"44528",0,0,1,12,9,9,1963,45,1976,30,27991.4609375,4177,0,NA,67436.4609375,6,2,NA,5,0,33256.16015625,0,0,0,3,45,0,1,NA,1
"44531",1,0,1,16,12,10,1945,NA,1920,48,77276.78125,4929,0,1,116971.328125,21,2,12,10,NA,0,0,0,0,2,24,0,1,1,0
"44533",1,0,1,14,8,11,1942,NA,2256,51,77278.390625,6472,0,1,100113.0234375,24,3,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"44542",1,0,1,13,2,11,1939,NA,1456,55,0,11879,2,1,33264.2109375,26,2,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"44545",1,0,1,17,7,10,1960,31,1964,33,53128.390625,4587,2,1,109779.4609375,8,2,12,12,85328.390625,8048.39013671875,0,0,0,1,31,0,1,1,0
"44568",0,0,1,16,2,10,1956,40,2178,38,56752.5,5731,0,1,105878.4296875,17,2,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"44572",1,0,1,12,12,10,1968,34,2160,25,26800.060546875,5261,2,1,38264.87109375,4,2,15,14,66066.3515625,13041,0,0,0,2,34,0,1,1,0
"44637",1,0,1,16,3,12,1960,16,2133,34,28980,2737,0,1,62493.76171875,11,3,12,10,0,0,0,0,0,3,16,0,1,1,0
"44638",0,0,1,17,8,12,1963,31,2000,31,32423.7890625,6231,0,0,33066.1796875,11,1,12,17,9660,64398.390625,0,0,0,1,31,0,1,1,0
"44653",1,0,1,17,6,11,1951,37,2880,43,77278.390625,4993,0,0,78881.953125,11,3,13,NA,NA,0,0,NA,0,1,37,0,1,1,0
"44665",0,0,1,17,4,10,1969,34,NA,25,NA,5909,1,0,125196.8203125,NA,NA,12,16,82106.78125,17708.390625,0,0,0,2,34,NA,NA,NA,0
"44677",0,0,1,17,2,9,1947,NA,352,47,16100,2804,0,1,133626.78125,14,3,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"44705",1,0,1,12,8,9,1959,29,2212,34,30588.390625,5477,0,0,30588.390625,15,2,12,12,0,32198.390625,0,0,0,1,29,0,1,1,0
"44736",0,0,1,11,3,7,1956,34,0,38,0,7112,5,1,8552.3203125,6,3,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"44743",0,0,1,16,9,10,1965,31,1952,28,38638.390625,4581,0,1,123424.2109375,8,1,NA,NA,NA,NA,NA,NA,0,1,28,0,1,NA,1
"44759",1,0,1,12,6,9,1955,40,3560,38,28980,5162,1,1,70838.390625,11,2,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"44776",0,0,1,12,10,8,1945,NA,0,48,0,4275,0,1,121121.90625,8,2,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"44788",1,0,1,15,1,11,1966,34,2024,28,51518.390625,11781,1,1,88863.953125,3,2,NA,14,1769.39001464844,NA,NA,0,0,3,35,0,1,1,0
"44805",1,1,0,14,3,7,1960,23,3780,34,38638.390625,12249,0,0,38638.390625,12,2,12,8,56348.390625,133847.34375,0,0,0,3,23,0,1,1,0
"44814",0,0,1,12,4,10,1959,31,1000,35,7245,4585,2,1,54786.69140625,9,2,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"44819",1,0,1,17,12,11,1947,NA,3360,46,0,5862,0,1,7950.18017578125,28,2,12,NA,NA,104.650001525879,0,NA,0,4,4,0,1,1,0
"44820",1,0,1,12,5,10,1957,4,NA,37,NA,6797,2,NA,93940.28125,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,0,0
"44821",1,0,1,12,6,12,1949,NA,2976,44,74058.390625,5518,0,1,103038.390625,16,2,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"44825",0,0,1,12,8,12,1947,NA,1960,46,33256.16015625,4055,0,NA,89604.546875,NA,1,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"44832",0,0,1,12,4,13,1963,13,1856,31,28084.83984375,5018,1,0,31467.44921875,2,3,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"44855",1,0,1,16,3,13,1949,NA,2157,45,57958.390625,6858,1,1,82446.4921875,18,3,12,NA,NA,0,0,NA,0,3,3,0,1,1,0
"44859",0,0,1,12,8,9,1949,NA,1365,44,17708.390625,4206,2,1,62640.26953125,5,3,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"44863",0,0,1,14,9,10,1968,32,1813,25,40250,3989,1,1,64398.390625,5,2,9,12,82108.390625,0,0,0,0,3,32,1,0,NA,1
"44874",1,0,1,16,2,9,1948,NA,1305,46,25758.390625,15535,0,1,89380.7578125,27,3,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"44879",0,0,1,16,10,10,1956,29,0,37,0,6815,4,1,120741.953125,10,1,17,17,160996.78125,3220,0,0,0,1,29,0,0,NA,1
"44886",1,0,1,17,2,11,1955,12,3900,39,112696.78125,4673,3,1,166641.4375,5,1,12,8,0,0,0,0,0,2,26,0,1,1,0
"44890",0,0,1,14,4,10,1964,45,1275,30,13363,6610,0,0,13363,3,2,7,7,39443.390625,13746.1796875,0,0,0,3,45,0,1,1,0
"44894",1,0,1,12,2,9,1968,34,3475,26,36223.390625,4084,1,1,52684.03125,2,3,14,13,115918.390625,75668.390625,0,0,0,2,34,0,1,1,0
"44907",1,1,0,12,4,8,1945,NA,1350,49,0,12425,1,0,0,30,1,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"44909",1,0,1,16,12,10,1949,NA,2079,44,151336.78125,2667,2,1,228336.640625,17,2,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"44920",1,0,1,12,10,10,1951,4,1980,42,66736.109375,2721,1,1,83723.21875,15,2,12,12,0,0,0,0,0,4,4,0,1,1,0
"44924",0,0,1,12,9,13,1940,NA,0,53,0,2854,0,1,73662.328125,2,3,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"44939",1,0,1,16,8,8,1956,24,2530,37,77278.390625,4125,3,1,77758.171875,10,2,12,NA,NA,0,0,NA,0,4,36,0,1,1,0
"44952",0,0,1,12,5,11,1954,12,860,39,56116.55078125,2835,2,1,152703.671875,13,1,12,NA,NA,0,0,NA,0,2,12,0,1,NA,1
"44961",1,0,1,14,NA,7,NA,NA,NA,46,NA,5088,2,NA,85336.4375,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,NA,NA,0,0
"44981",0,0,1,12,8,13,1955,20,0,38,0,15219,3,1,35189.76953125,5,5,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"44985",0,0,1,12,5,8,1959,37,2040,35,14488.3896484375,11898,1,1,35326.62109375,NA,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"45009",0,0,1,16,2,12,1961,4,1389,33,44237.96875,3977,1,1,69885.2734375,9,3,17,17,1561.69995117188,0,0,0,0,4,4,0,1,NA,1
"45047",1,0,1,17,5,11,1940,NA,0,53,0,2729,0,0,13211.66015625,15,4,NA,NA,NA,NA,NA,NA,0,2,24,0,0,1,0
"45060",0,1,0,12,3,6,1948,NA,1960,46,1.61000001430511,6512,0,1,4831.60986328125,15,3,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"45068",0,0,1,13,10,NA,1933,NA,0,60,0,937,0,NA,45400.390625,7,2,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"45074",1,0,1,12,4,9,1943,NA,3000,51,72448.390625,6671,0,1,105702.9375,24,3,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"45080",0,0,1,16,1,10,1959,40,2183,35,64398.390625,5732,3,1,104648.390625,7,4,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"45092",0,0,1,14,1,10,1947,NA,2220,47,46456.55078125,2661,0,0,53699.94140625,18,3,12,12,4023.38989257812,NA,0,0,0,2,21,0,1,1,0
"45109",0,0,1,14,4,9,1945,NA,1621,49,33256.16015625,5412,1,1,137656.609375,12,1,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"45141",0,0,1,12,5,10,1955,34,900,39,5152,7269,1,1,65103.5703125,1,1,13,12,0,0,0,0,0,2,34,0,1,NA,1
"45158",0,0,1,14,2,12,1960,6,975,34,8048.39013671875,2811,2,1,61498.78125,8,2,12,NA,NA,0,0,NA,0,1,38,0,1,NA,1
"45161",0,0,1,16,6,8,1964,3,3600,30,25758.390625,11944,2,0,25758.390625,9,1,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"45176",1,0,1,17,11,12,1955,34,2860,38,482991.9375,6957,3,1,518302.46875,7,2,16,17,0,0,0,0,0,3,32,0,1,1,0
"45187",1,0,1,14,4,12,1953,21,2500,41,64398.390625,5236,0,1,148116.78125,14,3,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"45200",1,0,1,14,10,10,1957,37,2620,36,54738.390625,5718,0,0,62762.62890625,10,3,16,NA,NA,75668.390625,0,0,0,1,37,0,1,1,0
"45203",0,0,1,16,7,9,1964,20,2133,29,75666.78125,4166,0,0,77432.953125,4,2,16,12,80498.390625,0,0,0,0,1,29,0,1,1,0
"45213",1,0,1,12,10,12,1940,NA,3000,53,45078.390625,12284,0,1,49906.78125,26,2,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"45216",1,0,1,NA,6,10,1957,32,NA,37,NA,1156,0,NA,14992.3203125,NA,NA,12,12,0,0,0,0,0,3,32,NA,NA,NA,0
"45245",1,1,0,12,2,6,1967,31,3100,27,54738.390625,5798,6,1,84138.6015625,6,3,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"45254",0,1,0,10,5,7,1963,9,0,31,0,14438,0,0,33840.58984375,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"45272",1,0,1,16,11,12,1967,6,420,27,25758.390625,16921,0,0,30219.69921875,NA,2,15,16,56348.390625,185146.78125,0,0,0,1,6,0,1,1,0
"45283",1,0,1,14,6,8,1947,NA,3120,47,32198.390625,12341,1,1,66974.390625,20,3,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"45284",1,0,1,15,11,8,1957,31,1944,36,41858.390625,3916,2,1,59062.8515625,9,1,12,12,NA,0,0,0,0,1,31,0,1,1,0
"45289",1,0,1,16,9,11,1947,NA,3231,46,99818.390625,4344,1,1,141676.78125,19,1,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"45292",1,0,1,15,10,12,1934,NA,0,59,0,4169,1,1,60988.41015625,32,1,NA,NA,NA,NA,NA,NA,0,2,13,0,0,1,0
"45294",0,0,1,14,12,10,1958,4,950,35,16100,6201,2,NA,55139.28125,14,2,11,11,8048.39013671875,0,0,0,0,4,4,0,1,NA,1
"45318",1,0,1,12,1,NA,1943,NA,1268,51,56831.390625,976,0,1,80973.34375,33,2,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"45328",1,0,1,12,3,8,1949,NA,2400,45,37028.390625,7150,1,1,70344.1171875,25,2,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"45334",1,0,1,16,1,10,1953,34,3060,41,38638.390625,7270,0,0,98923.2265625,14,2,13,12,0,0,0,0,0,2,34,0,1,1,0
"45353",1,1,0,12,5,11,1963,42,1799,31,25758.390625,16233,1,0,26078.779296875,7,2,12,NA,NA,30588.390625,0,NA,0,3,42,0,1,1,0
"45361",1,0,1,12,10,10,1953,18,2105,40,37028.390625,5627,2,1,62308.609375,13,3,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"45369",0,0,1,13,5,10,1943,NA,765,50,11302.2001953125,3005,0,1,185740.875,23,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"45375",1,0,1,16,8,9,1946,NA,1944,47,74058.390625,7228,1,1,152576.484375,20,1,12,NA,NA,17540.94921875,0,NA,0,4,4,0,1,1,0
"45382",1,0,1,12,10,10,1956,3,2560,37,86936.78125,6856,2,1,86936.78125,10,2,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"45383",1,0,1,17,8,9,1963,23,1280,30,64398.390625,6098,1,1,102225.34375,7,2,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"45389",0,0,1,12,11,8,1947,NA,1600,47,28980,11945,1,1,75652.2890625,8,2,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"45404",1,0,1,15,10,10,1944,NA,2350,49,56348.390625,5816,2,1,100074.3828125,17,3,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"45418",1,0,1,17,12,9,1947,NA,2112,46,103036.78125,2995,3,1,116394.953125,19,1,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"45421",1,0,1,16,8,11,1955,13,2563,38,170658.390625,5667,3,1,173583.765625,11,1,NA,12,16100,NA,NA,0,0,2,21,0,1,1,0
"45422",0,0,1,14,3,11,1962,12,680,32,11270,2582,2,1,86189.7421875,6,2,12,12,24148.390625,4023.38989257812,0,0,0,2,12,0,1,NA,1
"45440",0,0,1,16,8,10,1968,41,2000,25,35418.390625,4110,0,0,35418.390625,1,2,14,12,64398.390625,36223.390625,0,0,0,3,41,0,1,1,0
"45465",0,0,1,14,4,9,1943,NA,1750,51,14327.3896484375,4136,0,1,32066.369140625,1,3,10,NA,NA,0,0,NA,0,2,26,0,1,NA,1
